age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40,Private,194721,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,6,-1,40,United-States,>50K
61,Private,173019,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-27,2,50,United-States,>50K
21,Private,186737,Some-college,4,Widowed,Other-service,Unmarried,Black,Female,10,0,18,United-States,<=50K
20,Private,102589,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,3,-1,22,United-States,<=50K
47,Private,197228,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,16,1,50,United-States,<=50K
29,Private,231745,10th,9,Never-married,Other-service,Not-in-family,White,Female,-15,-1,20,United-States,<=50K
51,Private,124693,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,-1,40,United-States,>50K
61,Private,125353,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,-42,1,40,United-States,<=50K
42,Private,241205,10th,10,Never-married,Machine-op-inspct,Own-child,White,Female,-6,1,35,United-States,<=50K
62,Private,75602,Doctorate,10,Married-civ-spouse,Craft-repair,Husband,White,Female,-16,1,40,China,<=50K
43,Private,101535,12th,10,Married-AF-spouse,?,Not-in-family,White,Female,9,-2,29,United-States,<=50K
40,Local-gov,148263,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-88,0,53,United-States,>50K
31,Private,270624,Some-college,6,Never-married,Handlers-cleaners,Wife,White,Female,-82,-2,21,United-States,<=50K
62,Private,248104,HS-grad,13,Widowed,Sales,Not-in-family,White,Male,-70,0,45,United-States,<=50K
36,Private,284975,Bachelors,5,Married-civ-spouse,Transport-moving,Husband,White,Male,50,-2,57,Guatemala,<=50K
47,Private,367137,HS-grad,9,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,-26,0,40,United-States,<=50K
38,Local-gov,135225,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-2,0,50,United-States,>50K
27,Private,155772,1st-4th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5,0,55,Hong,<=50K
40,Private,211009,HS-grad,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-32,1,29,United-States,<=50K
27,Private,140429,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,-68,1,29,United-States,<=50K
27,Private,209567,HS-grad,9,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Female,-29,-1,40,United-States,<=50K
53,Self-emp-inc,363961,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,-1,59,United-States,>50K
27,Private,231583,HS-grad,3,Married-civ-spouse,Sales,Wife,White,Male,-6,-2,40,United-States,<=50K
55,Private,53848,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-16,-2,50,United-States,>50K
21,Private,249828,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,3,-1,36,United-States,<=50K
50,Private,166747,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,4408,1725,40,United-States,>50K
55,Private,168777,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2663,1590,49,United-States,>50K
39,Private,163772,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,Other,Male,-44,2,40,United-States,<=50K
47,Private,154570,Some-college,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,-29,-3,35,Japan,<=50K
54,Private,83207,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Male,1496,1,21,Canada,<=50K
31,Private,496896,10th,13,Married-civ-spouse,Craft-repair,Other-relative,White,Female,-1,0,44,Nicaragua,<=50K
61,Private,132710,Some-college,12,Married-civ-spouse,Sales,Unmarried,White,Male,-47,-2,40,Scotland,<=50K
40,Self-emp-inc,47458,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7512,-4,57,United-States,>50K
68,Federal-gov,127204,10th,14,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,-13,1,40,United-States,<=50K
43,Private,202551,11th,9,Never-married,Other-service,Not-in-family,White,Male,-25,-1,45,United-States,<=50K
60,Private,193017,7th-8th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-27,-1,45,United-States,>50K
27,Private,205815,HS-grad,13,Divorced,?,Not-in-family,White,Female,-21,0,34,United-States,<=50K
18,Without-pay,166936,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,-43,1,29,El-Salvador,<=50K
44,Private,130588,Some-college,4,Married-civ-spouse,Sales,Unmarried,Other,Male,7,-2,23,Cambodia,<=50K
22,Private,160642,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,-9,-2,17,United-States,<=50K
37,Private,164086,Assoc-voc,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-23,1,49,United-States,<=50K
39,Private,364020,10th,10,Married-AF-spouse,Sales,Own-child,Black,Male,-25,-1,40,Canada,<=50K
37,Local-gov,188612,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,15,-2,40,Hong,<=50K
39,Self-emp-inc,109947,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,28,-2,49,United-States,>50K
23,?,138526,Some-college,15,Never-married,Other-service,Wife,White,Female,-26,1,40,Jamaica,<=50K
49,Private,179465,7th-8th,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,-13,0,55,United-States,>50K
25,Private,96871,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,5,1,19,United-States,<=50K
56,Private,206336,HS-grad,11,Married-civ-spouse,Sales,Not-in-family,White,Male,59,0,36,England,<=50K
48,Self-emp-inc,163172,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-19,1740,44,United-States,>50K
38,Federal-gov,282070,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,-25,3,40,United-States,<=50K
62,State-gov,435452,Some-college,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,18,1,49,United-States,<=50K
73,State-gov,268551,Masters,7,Widowed,Prof-specialty,Husband,White,Male,11,-2,26,United-States,<=50K
23,Private,364099,HS-grad,10,Never-married,Sales,Not-in-family,Black,Female,-11,-2,31,United-States,<=50K
21,Private,566427,11th,7,Never-married,Other-service,Not-in-family,Black,Male,-8,0,40,United-States,<=50K
52,Local-gov,239776,Bachelors,10,Never-married,Adm-clerical,Husband,White,Female,16,1,44,United-States,<=50K
31,Private,45355,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,-36,2,75,United-States,<=50K
42,Local-gov,309474,10th,9,Never-married,Farming-fishing,Not-in-family,Other,Female,35,1,44,United-States,<=50K
45,Private,255731,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,-24,-1,40,United-States,>50K
51,Federal-gov,146471,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3025,-2,58,United-States,>50K
68,Private,238786,Some-college,7,Never-married,Adm-clerical,Own-child,Black,Female,-6,1,14,United-States,<=50K
19,Private,438056,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-12,2,25,United-States,<=50K
45,Private,282444,Prof-school,7,Married-civ-spouse,Craft-repair,Husband,White,Male,-56,-1,49,United-States,<=50K
33,State-gov,222746,Bachelors,15,Married-civ-spouse,Prof-specialty,Wife,White,Male,25,-1,57,United-States,>50K
50,Self-emp-not-inc,169232,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-42,0,49,United-States,>50K
29,Private,200673,Bachelors,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,-45,3,40,United-States,<=50K
53,Self-emp-inc,125120,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,-33,1,45,United-States,>50K
36,?,349961,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,34,-1,30,United-States,<=50K
29,Private,214286,Some-college,10,Never-married,?,Own-child,White,Female,-30,-1,11,United-States,<=50K
26,Private,106325,Some-college,9,Married-spouse-absent,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,11,1,31,United-States,<=50K
41,Private,45498,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,46,0,40,Philippines,<=50K
23,Private,349240,Some-college,10,Never-married,?,Own-child,Black,Female,-8,-1,15,United-States,<=50K
43,Self-emp-not-inc,134102,1st-4th,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,4,-2,40,United-States,<=50K
28,Private,289763,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,-41,3,15,United-States,>50K
73,Private,162615,HS-grad,13,Married-civ-spouse,Sales,Other-relative,White,Male,-37,-1,40,Honduras,<=50K
20,?,209621,Some-college,10,Never-married,?,Own-child,Black,Female,-33,1,23,United-States,<=50K
35,Never-worked,203193,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,-50,-2,99,United-States,<=50K
35,?,337771,5th-6th,10,Divorced,Sales,Not-in-family,White,Male,43,-4,30,United-States,<=50K
28,Private,176732,HS-grad,14,Divorced,Prof-specialty,Not-in-family,White,Female,4,2,40,Mexico,<=50K
25,Without-pay,118143,11th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-43,0,56,Canada,<=50K
36,Private,167769,Doctorate,10,Married-civ-spouse,Protective-serv,Wife,White,Male,-27,0,45,United-States,<=50K
53,Private,55701,Doctorate,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,38,4,16,United-States,<=50K
40,Private,289777,Masters,11,Married-civ-spouse,Sales,Husband,White,Male,-14,-2,57,United-States,>50K
42,Local-gov,113673,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-58,1,40,United-States,>50K
54,Self-emp-inc,186234,Assoc-acdm,14,Married-civ-spouse,Craft-repair,Husband,White,Male,-59,0,44,United-States,>50K
47,Federal-gov,248677,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,1720,40,United-States,>50K
20,Private,111791,Some-college,7,Never-married,Adm-clerical,Own-child,White,Female,36,1,26,Mexico,<=50K
43,Private,419387,Some-college,9,Never-married,Tech-support,Not-in-family,White,Female,19,-2,40,United-States,<=50K
29,Self-emp-not-inc,160001,Masters,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,-2,57,United-States,>50K
47,Private,184381,HS-grad,14,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,-6,-3,40,United-States,<=50K
43,Private,198609,Some-college,10,Separated,?,Unmarried,Asian-Pac-Islander,Male,39,0,45,United-States,<=50K
42,State-gov,217603,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-51,0,49,United-States,>50K
30,Private,137427,Bachelors,13,Never-married,Other-service,Wife,White,Male,-31,-1,51,United-States,<=50K
57,Local-gov,139350,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,-8,0,61,United-States,>50K
26,Private,163928,11th,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,-31,-2,40,United-States,<=50K
20,Private,269957,HS-grad,10,Never-married,Protective-serv,Own-child,White,Female,7,-2,40,United-States,<=50K
35,Self-emp-not-inc,166008,Bachelors,15,Married-civ-spouse,Sales,Husband,White,Male,3189,-1,44,United-States,<=50K
55,State-gov,152109,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,-25,-2,40,United-States,<=50K
51,Private,151356,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,-1,54,United-States,>50K
38,Private,117664,Assoc-voc,10,Divorced,Prof-specialty,Unmarried,White,Female,-48,1,27,United-States,<=50K
37,Private,174878,10th,10,Widowed,?,Not-in-family,White,Female,-14,0,7,United-States,<=50K
19,Self-emp-not-inc,228785,HS-grad,9,Never-married,Other-service,Own-child,White,Female,-25,-2,40,United-States,<=50K
35,Private,269938,Some-college,10,Married-civ-spouse,Transport-moving,Unmarried,White,Female,-22,0,58,Columbia,<=50K
36,Private,200994,Assoc-voc,9,Never-married,Adm-clerical,Unmarried,White,Female,79,-1,36,United-States,<=50K
51,Local-gov,182102,Bachelors,4,Never-married,Prof-specialty,Wife,White,Male,14,-2,40,United-States,<=50K
28,?,156158,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,51,-1,40,United-States,<=50K
19,Private,206827,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,-23,4,40,United-States,<=50K
50,Private,490312,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,35,-2,40,United-States,>50K
25,Private,133719,HS-grad,7,Never-married,Protective-serv,Unmarried,White,Female,-5,-3,40,United-States,<=50K
30,Federal-gov,188695,Some-college,15,Never-married,?,Own-child,White,Male,-21,-1,40,United-States,<=50K
26,Private,276954,10th,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,-22,-2,40,United-States,<=50K
26,Private,187792,Assoc-voc,9,Separated,Adm-clerical,Not-in-family,Black,Female,-45,0,11,United-States,<=50K
38,Self-emp-not-inc,344744,HS-grad,9,Never-married,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,10,-2,57,United-States,<=50K
43,Private,100886,Assoc-voc,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,-40,0,40,United-States,>50K
33,Private,339958,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,-21,1,40,United-States,<=50K
20,?,266750,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,3,-2,14,Mexico,<=50K
21,Private,307352,Preschool,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,41,-1,20,United-States,<=50K
54,Self-emp-not-inc,307870,9th,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,-13,-3,40,United-States,>50K
19,Private,226583,Some-college,5,Never-married,?,Not-in-family,Black,Female,23,1,21,United-States,<=50K
20,State-gov,198865,Prof-school,13,Married-civ-spouse,Protective-serv,Husband,White,Male,4,-2,30,United-States,<=50K
48,Private,32276,9th,9,Never-married,Prof-specialty,Not-in-family,White,Male,-17,-1,40,United-States,<=50K
38,Self-emp-not-inc,54520,Bachelors,16,Married-civ-spouse,Craft-repair,Husband,White,Male,15,1,40,United-States,>50K
50,Federal-gov,174502,Some-college,11,Never-married,Tech-support,Not-in-family,White,Female,-36,1842,4,United-States,<=50K
41,Private,119031,HS-grad,9,Married-spouse-absent,Machine-op-inspct,Unmarried,Black,Female,-19,-1,40,Jamaica,<=50K
33,Private,209838,Some-college,13,Never-married,Adm-clerical,Own-child,White,Female,0,-1,40,United-States,<=50K
43,Federal-gov,276403,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,-42,-2,40,United-States,<=50K
27,?,193304,Some-college,9,Never-married,Other-service,Other-relative,Black,Female,15,-2,40,United-States,<=50K
17,Private,154963,10th,10,Never-married,?,Not-in-family,Other,Female,-53,-3,40,United-States,<=50K
42,Private,177285,Assoc-voc,10,Never-married,Handlers-cleaners,Wife,White,Male,-35,2,60,Mexico,<=50K
28,Private,170358,7th-8th,10,Never-married,Other-service,Own-child,White,Female,-40,0,40,United-States,<=50K
47,Private,135712,Some-college,7,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,-45,0,40,United-States,<=50K
60,Local-gov,56584,12th,13,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,-41,-2,50,United-States,<=50K
26,Private,146634,Some-college,10,Never-married,Priv-house-serv,Other-relative,White,Female,-56,-1,40,United-States,<=50K
54,Private,110672,HS-grad,9,Divorced,Exec-managerial,Wife,White,Female,20,-2,10,United-States,<=50K
27,Private,168083,Some-college,14,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,-20,1,40,?,<=50K
30,Private,119455,Some-college,3,Never-married,?,Unmarried,White,Female,-10,-2,12,Ecuador,<=50K
41,Private,261750,Some-college,16,Divorced,Craft-repair,Not-in-family,White,Female,-40,0,19,United-States,<=50K
49,Private,221424,Bachelors,3,Divorced,Farming-fishing,Husband,White,Male,15,1,60,United-States,>50K
53,Private,110590,Doctorate,4,Widowed,Tech-support,Other-relative,Asian-Pac-Islander,Male,3020,2,40,United-States,<=50K
46,Private,329433,1st-4th,9,Never-married,Transport-moving,Own-child,White,Male,13,2,40,England,<=50K
35,?,530151,Some-college,9,Never-married,Other-service,Not-in-family,White,Female,-41,-1,44,United-States,<=50K
43,Private,123243,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,0,40,United-States,>50K
24,Private,132741,Some-college,10,Divorced,?,Not-in-family,White,Female,-29,-2,23,Jamaica,<=50K
33,Private,113383,5th-6th,10,Separated,?,Not-in-family,Black,Female,5,-3,40,United-States,<=50K
27,Private,230582,HS-grad,10,Never-married,Other-service,Not-in-family,White,Female,10,1,40,Philippines,<=50K
59,Private,281074,Some-college,7,Married-spouse-absent,Adm-clerical,Own-child,White,Male,-29,1,15,United-States,<=50K
62,Local-gov,35861,11th,10,Never-married,Adm-clerical,Unmarried,Other,Female,-20,1660,40,United-States,<=50K
28,Private,153838,Some-college,6,Never-married,?,Own-child,Black,Female,-2,-1,9,United-States,<=50K
43,Private,131485,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-21,5,51,United-States,>50K
26,Private,172866,HS-grad,12,Married-civ-spouse,Transport-moving,Unmarried,White,Male,-6,-2,49,United-States,<=50K
34,Private,193219,10th,9,Married-civ-spouse,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,-40,-1,58,United-States,<=50K
23,Private,150356,HS-grad,9,Never-married,Sales,Own-child,White,Female,35,0,7,United-States,<=50K
48,Private,358632,Assoc-acdm,2,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,-5,-1,59,United-States,<=50K
55,Never-worked,27113,Some-college,15,Never-married,?,Husband,White,Male,-19,1,59,Vietnam,<=50K
24,Private,506382,Some-college,10,Never-married,Other-service,Wife,Asian-Pac-Islander,Male,-33,-1,9,United-States,<=50K
17,Private,131586,HS-grad,10,Widowed,Adm-clerical,Unmarried,Black,Female,-31,-3,47,Philippines,<=50K
54,Local-gov,126653,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Female,7,-2,50,United-States,<=50K
22,Private,190956,HS-grad,10,Never-married,Adm-clerical,Own-child,Black,Female,-28,-1,40,United-States,<=50K
23,Local-gov,192772,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,14,-2,56,United-States,>50K
37,Without-pay,290883,HS-grad,5,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,-34,-2,71,United-States,<=50K
39,State-gov,101989,Some-college,9,Never-married,Exec-managerial,Not-in-family,Black,Male,7,-1,40,United-States,<=50K
60,Local-gov,257981,5th-6th,10,Married-spouse-absent,Sales,Not-in-family,White,Male,33,-3,49,United-States,<=50K
54,Private,133302,Assoc-acdm,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-8,-2,57,United-States,<=50K
27,Private,442688,HS-grad,10,Never-married,Adm-clerical,Not-in-family,Black,Female,-19,1,30,United-States,<=50K
24,Local-gov,307681,HS-grad,10,Never-married,?,Own-child,White,Female,-47,-2,17,United-States,<=50K
46,Private,221770,Prof-school,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-7,-1,49,United-States,>50K
40,State-gov,96762,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-2,1,60,United-States,>50K
41,Private,290001,Assoc-acdm,12,Married-civ-spouse,Other-service,Own-child,White,Female,-17,-1,49,United-States,<=50K
25,State-gov,193581,Bachelors,11,Divorced,Sales,Unmarried,White,Female,12,-3,40,United-States,<=50K
