age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47,Private,192226,Some-college,4,Never-married,Craft-repair,Own-child,Black,Female,44,-3,40,United-States,<=50K
22,Private,156446,Some-college,9,Never-married,Adm-clerical,Own-child,Black,Female,21,-1,40,United-States,<=50K
49,Private,305126,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14388,1,44,United-States,>50K
56,Private,129274,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Female,-43,0,57,?,<=50K
59,Self-emp-not-inc,538539,Doctorate,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5175,0,44,United-States,>50K
34,Private,125180,11th,10,Never-married,Prof-specialty,Not-in-family,White,Male,-8,1,23,?,<=50K
21,Local-gov,143802,7th-8th,10,Never-married,Adm-clerical,Own-child,White,Female,38,0,13,Hong,<=50K
29,?,193962,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-16,-2,22,United-States,<=50K
39,Private,143396,9th,9,Married-civ-spouse,Sales,Husband,White,Male,-5,2,40,United-States,<=50K
51,Self-emp-not-inc,106908,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,-1,40,United-States,<=50K
25,Private,196635,HS-grad,10,Never-married,Transport-moving,Own-child,White,Female,-59,0,40,United-States,<=50K
35,State-gov,364383,Assoc-acdm,13,Married-civ-spouse,Craft-repair,Husband,White,Male,-15,-1,40,?,>50K
43,Private,185070,HS-grad,10,Never-married,Other-service,Not-in-family,Other,Female,18,1,44,United-States,<=50K
45,?,92471,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,-22,1,77,Mexico,<=50K
43,State-gov,43217,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,41,1,55,United-States,>50K
44,Self-emp-inc,397944,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7,1,51,United-States,>50K
55,?,188001,Some-college,10,Never-married,Handlers-cleaners,Unmarried,White,Female,-29,0,20,United-States,<=50K
49,Private,77592,HS-grad,13,Separated,Adm-clerical,Unmarried,White,Male,29,1,11,United-States,<=50K
78,Private,49102,Some-college,9,Divorced,Tech-support,Own-child,Black,Female,-1,1,40,United-States,<=50K
50,Self-emp-not-inc,100487,Masters,16,Married-civ-spouse,Craft-repair,Husband,White,Male,94,0,64,United-States,>50K
54,Self-emp-not-inc,308902,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,7505,0,50,United-States,>50K
44,Private,161005,Masters,11,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,-18,0,58,India,<=50K
53,Local-gov,372496,7th-8th,11,Married-civ-spouse,Sales,Wife,White,Male,-28,0,40,Philippines,<=50K
21,Local-gov,134217,Some-college,10,Married-AF-spouse,Farming-fishing,Husband,Black,Female,41,2,36,United-States,<=50K
25,State-gov,360536,HS-grad,6,Never-married,?,Unmarried,White,Male,18,1,44,United-States,<=50K
47,Federal-gov,204810,Some-college,9,Divorced,Sales,Own-child,White,Female,-6,-1,34,United-States,<=50K
53,State-gov,338787,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-10,-1,44,United-States,>50K
49,Self-emp-not-inc,337027,7th-8th,10,Married-civ-spouse,?,Other-relative,White,Female,34,-3,40,United-States,<=50K
28,Private,199892,Assoc-acdm,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,-3,0,40,?,<=50K
55,Private,167201,10th,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,-12,3,40,United-States,<=50K
25,Private,321876,Assoc-voc,13,Divorced,Adm-clerical,Not-in-family,Other,Female,19,0,21,Philippines,<=50K
43,Federal-gov,168889,5th-6th,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,36,-4,40,Scotland,<=50K
27,State-gov,76691,11th,10,Married-civ-spouse,Sales,Not-in-family,White,Female,42,2,50,United-States,<=50K
21,Private,33584,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,9,0,16,United-States,<=50K
25,Private,220385,Bachelors,6,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,-12,-1,11,United-States,<=50K
28,Private,306573,HS-grad,3,Never-married,Transport-moving,Not-in-family,Black,Female,40,0,34,United-States,<=50K
66,Private,162893,HS-grad,10,Widowed,Machine-op-inspct,Not-in-family,Black,Male,-19,-1,64,United-States,<=50K
26,Local-gov,182067,Some-college,9,Divorced,Sales,Not-in-family,White,Female,-5,-1,40,United-States,<=50K
24,Private,161094,Some-college,10,Never-married,Other-service,Own-child,Black,Female,15,-2,24,United-States,<=50K
20,Local-gov,109802,HS-grad,10,Never-married,Other-service,Not-in-family,White,Female,36,-1,36,United-States,<=50K
44,Self-emp-inc,136961,11th,3,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Male,-35,-1,40,United-States,<=50K
43,Federal-gov,115805,HS-grad,10,Never-married,Farming-fishing,Unmarried,White,Male,-42,1840,40,Scotland,<=50K
49,?,650153,Some-college,9,Never-married,Adm-clerical,Own-child,Other,Female,42,2,40,United-States,<=50K
18,Private,46553,7th-8th,9,Separated,Sales,Wife,White,Female,22,-1,40,United-States,<=50K
23,Private,203422,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,-1,0,40,United-States,<=50K
57,?,74713,Some-college,16,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,-22,2,59,United-States,>50K
33,Private,164420,HS-grad,4,Widowed,Transport-moving,Unmarried,White,Female,-23,-1,24,United-States,<=50K
57,Private,351187,Masters,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3696,-1,58,United-States,>50K
37,Private,281037,Some-college,10,Married-spouse-absent,Other-service,Own-child,White,Female,37,-1,31,United-States,<=50K
46,Self-emp-not-inc,221966,Bachelors,5,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,-58,2,40,United-States,<=50K
52,Private,378156,Some-college,9,Never-married,?,Wife,White,Female,-8,0,40,United-States,<=50K
44,State-gov,84688,Some-college,13,Divorced,Protective-serv,Not-in-family,White,Female,-38,-2,43,Italy,<=50K
38,Private,73746,Bachelors,13,Widowed,Exec-managerial,Husband,White,Male,-45,1,22,United-States,<=50K
27,Private,119403,Some-college,11,Never-married,Other-service,Own-child,Black,Female,11,-2,60,United-States,<=50K
51,Private,101363,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,-3,0,51,United-States,>50K
20,Private,125326,HS-grad,10,Never-married,Priv-house-serv,Not-in-family,Black,Male,-43,1,45,United-States,<=50K
37,Private,129242,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4047,-2,61,United-States,>50K
53,Private,294786,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,-1,1,35,United-States,<=50K
44,Local-gov,132807,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,-1,22,United-States,<=50K
46,State-gov,42351,HS-grad,4,Never-married,Protective-serv,Not-in-family,White,Male,40,1,14,United-States,<=50K
55,Self-emp-not-inc,105839,Bachelors,11,Married-civ-spouse,Sales,Not-in-family,Black,Male,8,1,43,United-States,>50K
50,Self-emp-not-inc,186596,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,47,-2,75,United-States,>50K
40,Private,47638,12th,9,Never-married,Craft-repair,Not-in-family,White,Male,-2,0,40,Haiti,<=50K
45,Private,30678,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,54,-1,40,United-States,<=50K
64,Private,240151,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,3808,-1,58,United-States,>50K
54,Private,139089,Bachelors,10,Married-civ-spouse,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,7120,1,40,United-States,<=50K
27,Private,165793,Some-college,10,Widowed,Handlers-cleaners,Unmarried,Black,Female,3,0,21,United-States,<=50K
26,Private,109002,HS-grad,9,Never-married,Other-service,Own-child,White,Female,4,0,44,United-States,<=50K
37,Self-emp-not-inc,161286,HS-grad,14,Widowed,Other-service,Other-relative,White,Female,26,4,40,United-States,<=50K
47,Private,89400,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,11,1,40,United-States,>50K
30,Self-emp-not-inc,268122,Bachelors,13,Widowed,Handlers-cleaners,Wife,Black,Male,-14,1,40,United-States,<=50K
89,Private,48014,Assoc-voc,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,64,2,46,United-States,>50K
55,Private,417958,Bachelors,10,Married-spouse-absent,Other-service,Not-in-family,White,Male,19,-4,40,Hungary,<=50K
39,?,219498,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,12,-1,22,United-States,<=50K
35,Private,80456,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,22,-4,26,United-States,<=50K
41,Without-pay,157625,Prof-school,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3687,-2,40,United-States,<=50K
38,?,181714,Prof-school,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7568,0,55,United-States,>50K
43,Private,339075,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,19,0,23,United-States,<=50K
24,Private,175192,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,42,1,12,United-States,<=50K
61,Private,95435,Some-college,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,-2,-3,40,United-States,<=50K
46,Private,201381,HS-grad,10,Never-married,Adm-clerical,Not-in-family,Black,Female,31,0,51,United-States,<=50K
47,?,292938,Some-college,6,Divorced,Exec-managerial,Wife,White,Male,-17,-1,40,United-States,<=50K
52,Private,27956,10th,13,Married-civ-spouse,Protective-serv,Husband,White,Female,1655,-3,44,Jamaica,>50K
62,Private,160872,Some-college,11,Divorced,Adm-clerical,Wife,White,Female,-39,1,27,United-States,<=50K
71,Private,53043,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4805,1,67,England,<=50K
51,Private,163995,Some-college,10,Married-spouse-absent,Sales,Wife,White,Female,-14,0,40,United-States,<=50K
43,Private,139868,HS-grad,7,Married-civ-spouse,Handlers-cleaners,Wife,White,Male,27,-2,11,?,<=50K
48,Never-worked,49476,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Female,-39,-2,40,United-States,<=50K
31,?,462846,Some-college,10,Never-married,Sales,Own-child,White,Male,-31,-1,40,United-States,<=50K
41,Self-emp-inc,417448,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,14931,2,40,Haiti,>50K
86,Private,274857,Preschool,13,Never-married,Adm-clerical,Own-child,Black,Female,2,1,21,United-States,<=50K
23,Private,334219,Bachelors,11,Never-married,Machine-op-inspct,Own-child,Black,Female,31,0,40,Columbia,<=50K
52,Private,92021,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,-45,0,40,Columbia,<=50K
20,Local-gov,544014,Some-college,10,Never-married,Sales,Other-relative,White,Female,-29,1,20,United-States,<=50K
25,Private,252047,Some-college,7,Never-married,Protective-serv,Not-in-family,White,Female,3118,-1,24,United-States,<=50K
60,Private,178417,7th-8th,13,Divorced,Tech-support,Own-child,White,Male,-3,1,40,United-States,<=50K
19,Self-emp-not-inc,256580,Masters,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,3494,0,45,Ireland,<=50K
29,Local-gov,373767,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,53,0,40,United-States,<=50K
50,Self-emp-not-inc,209950,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,-15,0,40,United-States,>50K
50,Private,138191,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Male,9,-1,40,Cuba,<=50K
34,State-gov,91912,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,-33,-2,50,Germany,<=50K
42,Private,120865,HS-grad,8,Separated,Other-service,Unmarried,White,Female,-1,3,35,United-States,<=50K
29,Private,60280,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,-34,1,5,United-States,<=50K
21,Private,227829,7th-8th,10,Never-married,Adm-clerical,Not-in-family,White,Female,33,0,22,United-States,<=50K
22,?,303454,Some-college,10,Separated,Other-service,Unmarried,White,Female,-46,-1,36,United-States,<=50K
73,Private,184043,HS-grad,10,Divorced,Other-service,Own-child,White,Male,-11,-1,38,United-States,<=50K
33,Self-emp-not-inc,110755,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,-22,1849,46,United-States,>50K
33,Private,199580,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,3334,2,30,United-States,>50K
21,?,583640,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Male,9,-1,40,Philippines,<=50K
49,Local-gov,111534,Assoc-acdm,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-7,-2,44,Philippines,<=50K
27,Private,289530,Some-college,9,Married-spouse-absent,Other-service,Other-relative,Other,Male,1,-2,40,United-States,<=50K
27,Self-emp-not-inc,448775,Bachelors,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,63,-3,58,United-States,>50K
38,Private,153773,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,16156,0,57,United-States,>50K
31,Private,298865,Some-college,5,Never-married,Adm-clerical,Not-in-family,Other,Female,-8,-1,57,United-States,<=50K
43,State-gov,199908,Doctorate,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,39,2,51,United-States,>50K
29,Private,95103,Masters,10,Never-married,Tech-support,Wife,White,Male,7429,3,21,United-States,<=50K
44,Private,104673,Prof-school,9,Widowed,Transport-moving,Unmarried,Asian-Pac-Islander,Female,19,-1,40,United-States,<=50K
46,Private,85217,HS-grad,10,Never-married,?,Unmarried,White,Female,26,-1,40,United-States,<=50K
43,Private,250320,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,3241,1,45,United-States,>50K
68,Private,39958,Masters,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,24,0,13,United-States,<=50K
35,Private,177630,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-67,0,45,United-States,>50K
72,Self-emp-not-inc,204599,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Male,3,-1,40,United-States,<=50K
28,Self-emp-inc,194868,Bachelors,13,Widowed,Prof-specialty,Husband,White,Male,16,0,40,United-States,<=50K
49,Self-emp-inc,247540,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2670,3,54,United-States,>50K
20,Self-emp-not-inc,39434,11th,9,Never-married,Sales,Not-in-family,White,Female,-34,-1,40,United-States,<=50K
27,Private,165506,Some-college,9,Never-married,Farming-fishing,Unmarried,White,Female,19,1,40,United-States,<=50K
21,Federal-gov,243835,Some-college,11,Never-married,Other-service,Not-in-family,White,Female,-26,-2,30,United-States,<=50K
36,Private,107795,10th,7,Divorced,Farming-fishing,Wife,White,Female,25,0,36,United-States,<=50K
30,Private,102628,Some-college,13,Married-civ-spouse,Other-service,Wife,White,Male,5,-2,40,Philippines,<=50K
31,Private,197320,1st-4th,5,Married-civ-spouse,?,Not-in-family,Asian-Pac-Islander,Male,-37,2,50,United-States,<=50K
24,Private,256727,Bachelors,10,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,37,3,21,Philippines,<=50K
54,Private,149861,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,-11,1,23,United-States,<=50K
38,Private,80907,Some-college,7,Widowed,Adm-clerical,Unmarried,White,Female,-32,0,14,United-States,<=50K
50,State-gov,113791,HS-grad,10,Widowed,Exec-managerial,Not-in-family,Black,Male,-25,2,44,United-States,<=50K
48,Self-emp-not-inc,17540,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-39,-2,46,United-States,>50K
39,Private,32796,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,22,-3,36,Puerto-Rico,<=50K
58,State-gov,92601,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,19,1,35,United-States,<=50K
41,Federal-gov,49271,Bachelors,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4432,2,40,United-States,<=50K
44,Self-emp-not-inc,178442,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,4654,0,46,United-States,>50K
44,Private,163396,HS-grad,9,Widowed,Transport-moving,Other-relative,White,Female,-15,-2,20,United-States,<=50K
42,Private,24370,Bachelors,2,Married-civ-spouse,Other-service,Own-child,White,Male,16,2,56,Portugal,<=50K
21,Private,189628,HS-grad,4,Never-married,Adm-clerical,Not-in-family,Other,Female,31,-2,23,United-States,<=50K
41,Self-emp-not-inc,63431,Bachelors,9,Never-married,?,Husband,White,Male,1,0,40,United-States,<=50K
42,Private,169221,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2801,1947,45,United-States,>50K
23,?,333730,1st-4th,11,Never-married,?,Not-in-family,White,Male,-28,-1,40,United-States,<=50K
50,Self-emp-inc,138281,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,26,0,56,United-States,>50K
39,Private,198625,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,-51,3,40,United-States,<=50K
45,Private,378637,Masters,10,Widowed,Sales,Not-in-family,White,Male,-29,1,32,Iran,<=50K
31,Private,285202,Some-college,6,Never-married,Adm-clerical,Own-child,White,Female,-41,2,10,United-States,<=50K
27,Federal-gov,41652,Some-college,9,Divorced,Sales,Own-child,Black,Female,1,1,25,China,<=50K
47,?,179349,Bachelors,10,Never-married,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,36,-3,19,United-States,<=50K
39,Private,180817,Some-college,5,Married-civ-spouse,Transport-moving,Own-child,White,Male,16,1,105,United-States,<=50K
69,Federal-gov,46568,HS-grad,12,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,2064,-3,40,Honduras,<=50K
63,?,92056,12th,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,47,1,23,Mexico,<=50K
25,Private,101736,HS-grad,10,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,-10,2,40,United-States,<=50K
56,Local-gov,133854,Prof-school,9,Married-civ-spouse,Sales,Husband,White,Male,-21,-1,30,Scotland,>50K
48,Private,171430,Some-college,9,Divorced,Machine-op-inspct,Own-child,White,Male,29,3,19,United-States,<=50K
60,Self-emp-inc,199080,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,12,2,40,United-States,>50K
35,Local-gov,48577,Some-college,9,Never-married,Prof-specialty,Own-child,White,Male,-20,0,40,United-States,<=50K
55,Self-emp-not-inc,177808,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-64,0,55,United-States,>50K
20,Private,185733,Bachelors,10,Never-married,Adm-clerical,Own-child,Black,Female,11,0,17,United-States,<=50K
52,Private,298144,HS-grad,9,Divorced,Farming-fishing,Husband,White,Male,-6,-1,54,United-States,<=50K
21,?,278465,HS-grad,10,Never-married,Adm-clerical,Other-relative,Black,Female,15,-1,30,United-States,<=50K
44,Local-gov,33469,10th,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,39,-1,40,United-States,<=50K
68,Local-gov,100829,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,-6,0,18,United-States,<=50K
22,Private,136998,Some-college,10,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,41,-1,18,United-States,<=50K
39,Private,271530,HS-grad,13,Married-civ-spouse,?,Not-in-family,Black,Male,-9,-2,29,United-States,<=50K
31,State-gov,38790,Some-college,14,Married-civ-spouse,Sales,Husband,White,Male,-24,1814,40,United-States,<=50K
19,Private,139679,Some-college,5,Never-married,Adm-clerical,Other-relative,White,Female,27,1,7,United-States,<=50K
